E-MTAB-4377.RNA32	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA33	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA34	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA35	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA36	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA37	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA38	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA39	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA4	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA40	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA41	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA42	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA43	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA44	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA45	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA46	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA47	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA48	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA49	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA5	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA50	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA6	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA7	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA8	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
E-MTAB-4377.RNA9	.	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955479	SRR5225761	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955509	SRR5225791	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955507	SRR5225789	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955505	SRR5225787	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955503	SRR5225785	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955501	SRR5225783	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
SRS1955499	SRR5225781	y	Retina_Adult.Tissue	Retina_Adult.Tissue	old
